locus_id	gene	chr	tss	locus_pos	distance_to_lead	within_1mb	abc_score	eqtl_score	distance_score
2p21_GCKR_TG	MAPRE3	2	26970637	27508073	537436	True	0.465285	32.74228063695679	0.15687849446846427
2p21_GCKR_TG	MPV17	2	27325680	27508073	182393	True	1.097943	9.562633180626383	0.35411642639867136
2p21_GCKR_TG	MRPL33	2	27771717	27508073	263644	True	0.835115	8.444249162176877	0.2749942251212725
2p21_GCKR_TG	NRBP1	2	27427790	27508073	80283	True	0.925113	42.518308046248094	0.5546834698779142
2p21_GCKR_TG	OST4	2	27071654	27508073	436419	True	1.392226	5.755485381355392	0.1864214354823375
2p21_GCKR_TG	OTOF	2	26558756	27508073	949317	True	0.399123	12.779193939235435	0.09530008567477703
2p21_GCKR_TG	PLB1	2	28457145	27508073	949072	True	0.313074	25.54633466886441	0.09532234203181479
2p21_GCKR_TG	PPM1G	2	27409591	27508073	98482	True	0.879442	14.221375626436398	0.5038240243447768
2p21_GCKR_TG	PREB	2	27134666	27508073	373407	True	0.686857	10.586125469676952	0.21123473036942841
2p21_GCKR_TG	PRR30	2	27139410	27508073	368663	True	0.558537	12.088953776765546	0.21337293535013432
2p21_GCKR_TG	RBKS	2	27890681	27508073	382608	True	1.967735	6.68235236682005	0.20720750588469317
2p21_GCKR_TG	SLC30A3	2	27275817	27508073	232256	True	0.251699	30.238283349163684	0.30097274390831164
2p21_GCKR_TG	SLC35F6	2	26764284	27508073	743789	True	0.891958	10.044596581987898	0.1185130405824205
2p21_GCKR_TG	SLC4A1AP	2	27663471	27508073	155398	True	1.007794	27.59585417583916	0.3915457442893053
2p21_GCKR_TG	SLC5A6	2	27212958	27508073	295115	True	2.009986	22.34226549466873	0.2530908722776913
2p21_GCKR_TG	SNX17	2	27370496	27508073	137577	True	1.780164	87.83100486570368	0.4209161661271924
2p21_GCKR_TG	SUPT7L	2	27663840	27508073	155767	True	1.007794	5.978727986048962	0.39098085366759594
2p21_GCKR_TG	TCF23	2	27149004	27508073	359069	True	0.979849	5.232920606174354	0.21783217773363045
2p21_GCKR_TG	TMEM214	2	27032910	27508073	475163	True	0.971875	4.831823789272447	0.17386375688283148
2p21_GCKR_TG	TRIM54	2	27282429	27508073	225644	True	1.694508	10.760025198883062	0.30708380931323775
2p21_GCKR_TG	UCN	2	27308445	27508073	199628	True	0.465601	5.008768163296466	0.3337471798363304
2p21_GCKR_TG	ZNF512	2	27582969	27508073	74896	True	0.567038	6.211134770715563	0.5717683651998903
2p21_GCKR_TG	ZNF513	2	27380790	27508073	127283	True	0.904472	5.056360084088121	0.439980112898897
8q24_TRIB1_TG	MTSS1	8	124728473	125478730	750257	True	0.81716	38.32973744361317	0.11761149864099912
8q24_TRIB1_TG	NDUFB9	8	124539101	125478730	939629	True	1.182462	11.11734342927346	0.09618815942995049
8q24_TRIB1_TG	NSMCE2	8	125091679	125478730	387051	True	0.512324	7.765126012654151	0.20531730763308156
8q24_TRIB1_TG	SQLE	8	124998497	125478730	480233	True	1.58473	6.136515350705412	0.1723445581344046
8q24_TRIB1_TG	TATDN1	8	124539458	125478730	939272	True	1.182462	11.069727630605112	0.09622120099454233
8q24_TRIB1_TG	TRIB1	8	125430358	125478730	48372	True	3.034971	7.978529534585822	0.6739816137815761
8q24_TRIB1_TG	WASHC5	8	125091819	125478730	386911	True	0.512324	7.539790962263373	0.20537634187767373
8q24_TRIB1_TG	ZNF572	8	124973295	125478730	505435	True	1.018002	6.679440395787172	0.16517049724578195
11q13_FADS1_HDL	AHNAK	11	62556235	61802711	753524	True	2.647652	6.332658203362574	0.11716132176716765
11q13_FADS1_HDL	ASRGL1	11	62337448	61802711	534737	True	0.557511	43.217705860237714	0.15754556611636
11q13_FADS1_HDL	B3GAT3	11	62622154	61802711	819443	True	1.930583	26.45170150451465	0.10876150016912413
11q13_FADS1_HDL	BEST1	11	61950063	61802711	147352	True	1.023134	17.23581415028591	0.40428215660273625
11q13_FADS1_HDL	BSCL2	11	62709845	61802711	907134	True	1.772646	68.64823074075458	0.09929165334503652
11q13_FADS1_HDL	C11orf98	11	62665210	61802711	862499	True	1.200062	9.044092993543025	0.10389621184022009
11q13_FADS1_HDL	CCDC86	11	60842113	61802711	960598	True	0.674655	24.06346313597669	0.09428643086258884
11q13_FADS1_HDL	CD5	11	61102489	61802711	700222	True	0.861914	85.43954098797686	0.12496532212311082
11q13_FADS1_HDL	CD6	11	60971680	61802711	831031	True	0.320238	43.30164017356176	0.10740780919217513
11q13_FADS1_HDL	CPSF7	11	61430031	61802711	372680	True	1.336249	35.24045679682851	0.21155961750021157
11q13_FADS1_HDL	CSKMT	11	62665309	61802711	862598	True	0.0	19.516820803488677	0.10388552646068244
11q13_FADS1_HDL	CYB561A3	11	61362283	61802711	440428	True	1.37096	7.706208887699547	0.18503852502090937
11q13_FADS1_HDL	DAGLA	11	61680391	61802711	122320	True	0.748078	28.739597052165983	0.449802087081684
11q13_FADS1_HDL	DDB1	11	61342596	61802711	460115	True	0.799408	6.85912757903898	0.1785347651821501
11q13_FADS1_HDL	EEF1G	11	62574086	61802711	771375	True	1.566171	24.288938880078536	0.11476115334959115
11q13_FADS1_HDL	EML3	11	62612775	61802711	810064	True	1.93644	96.46038952071709	0.10988238189841593
11q13_FADS1_HDL	FADS1	11	61829318	61802711	26607	True	2.918884	46.118319256487865	0.7898457431263674
11q13_FADS1_HDL	FADS2	11	61792980	61802711	9731	True	2.401166	147.4052307824341	0.9113194995033309
11q13_FADS1_HDL	FADS3	11	61892051	61802711	89340	True	1.091733	11.42851827159207	0.5281504172388296
11q13_FADS1_HDL	FEN1	11	61792911	61802711	9800	True	1.715093	7.3441923835426595	0.9107468123861566
11q13_FADS1_HDL	FTH1	11	61967634	61802711	164923	True	1.833501	14.854499041717498	0.377468169996565
11q13_FADS1_HDL	GANAB	11	62646726	61802711	844015	True	1.004312	34.0488106718275	0.10593052017181931
11q13_FADS1_HDL	GNG3	11	62707676	61802711	904965	True	1.772646	6.581756728994166	0.09950595294363486
11q13_FADS1_HDL	HNRNPUL2	11	62727457	61802711	924746	True	1.852241	7.435433349677132	0.0975851576878563
11q13_FADS1_HDL	HNRNPUL2-BSCL2	11	62727384	61802711	924673	True	1.852241	0.0	0.09759210987310099
11q13_FADS1_HDL	INCENP	11	62123998	61802711	321287	True	0.853153	121.95731425453808	0.2373678751065188
11q13_FADS1_HDL	INTS5	11	62653302	61802711	850591	True	0.778407	21.57856225546129	0.10519771384328276
11q13_FADS1_HDL	LBHD1	11	62672255	61802711	869544	True	1.291506	37.67345933148344	0.10314127053542697
11q13_FADS1_HDL	LRRC10B	11	61508749	61802711	293962	True	0.718891	8.367531572202093	0.25383158781811443
11q13_FADS1_HDL	LRRN4CL	11	62689530	61802711	886819	True	1.243381	6.167956926273132	0.10133570593999507
11q13_FADS1_HDL	MTA2	11	62601865	61802711	799154	True	1.434505	72.10955550645613	0.11121565382570726
11q13_FADS1_HDL	MYRF	11	61752636	61802711	50075	True	0.651389	52.07379908233621	0.6663334999167083
11q13_FADS1_HDL	PGA3	11	61203307	61802711	599404	True	0.554695	48.33073427061845	0.14297887915997048
11q13_FADS1_HDL	PGA4	11	61222347	61802711	580364	True	0.0	0.0	0.14698014592188888
11q13_FADS1_HDL	PGA5	11	61241175	61802711	561536	True	0.0	15.325074592106928	0.15116335316596527
11q13_FADS1_HDL	POLR2G	11	62761565	61802711	958854	True	1.221901	7.254658152570926	0.09444172662142278
11q13_FADS1_HDL	PPP1R32	11	61481120	61802711	321591	True	0.399725	22.696607366189948	0.2371967143511128
11q13_FADS1_HDL	PRPF19	11	60906585	61802711	896126	True	0.677532	20.41676154035937	0.1003889066242624
11q13_FADS1_HDL	PTGDR2	11	60855950	61802711	946761	True	0.512253	18.864123481215724	0.09553279115289927
11q13_FADS1_HDL	RAB3IL1	11	61920269	61802711	117558	True	1.450432	44.78939525590853	0.4596475422645915
11q13_FADS1_HDL	ROM1	11	62611722	61802711	809011	True	1.936465	45.418868754940334	0.11000966984997983
11q13_FADS1_HDL	RP11-286N22.8	11	61429220	61802711	373491	True	0.0	8.423572260280563	0.21119725612524842
11q13_FADS1_HDL	RP11-831H9.11	11	62665178	61802711	862467	True	0.0	0.0	0.10389966617037259
11q13_FADS1_HDL	RP11-864I4.1	11	62591531	61802711	788820	True	0.0	0.0	0.11250871942575548
11q13_FADS1_HDL	SCGB1A1	11	62405103	61802711	602392	True	0.726952	4.927614061918973	0.1423706420346473
11q13_FADS1_HDL	SCGB1D1	11	62190216	61802711	387505	True	0.171859	0.0	0.2051261012707562
11q13_FADS1_HDL	SCGB1D2	11	62242239	61802711	439528	True	0.154323	6.923749249215248	0.18534719236073013
11q13_FADS1_HDL	SCGB1D4	11	62299075	61802711	496364	True	0.079283	0.0	0.16768282458364356
11q13_FADS1_HDL	SCGB2A1	11	62208673	61802711	405962	True	0.144265	54.83713402184653	0.19764330127558988
11q13_FADS1_HDL	SCGB2A2	11	62270158	61802711	467447	True	0.14116	10.760310206756474	0.17622791203407542
11q13_FADS1_HDL	SDHAF2	11	61430042	61802711	372669	True	1.336249	30.565940732887544	0.21156454093668087
11q13_FADS1_HDL	SLC15A3	11	60952653	61802711	850058	True	1.698882	9.459816983487723	0.10525673169427552
11q13_FADS1_HDL	SYT7	11	61581148	61802711	221563	True	0.532806	10.335407848963174	0.31098105192450626
11q13_FADS1_HDL	TAF6L	11	62771357	61802711	968646	True	1.24257	5.437055587881438	0.09357635737185185
11q13_FADS1_HDL	TKFC	11	61333220	61802711	469491	True	0.799408	6.281244285799312	0.1755954001028989
11q13_FADS1_HDL	TMEM109	11	60914158	61802711	888553	True	1.132599	18.02468539787949	0.101157955112169
11q13_FADS1_HDL	TMEM132A	11	60924460	61802711	878251	True	0.616802	14.51540408700051	0.10222325354126906
11q13_FADS1_HDL	TMEM138	11	61362344	61802711	440367	True	1.37096	9.170543125141387	0.18505941332464787
11q13_FADS1_HDL	TMEM179B	11	62787402	61802711	984691	True	1.437277	11.339665861986086	0.09219215426328789
11q13_FADS1_HDL	TMEM216	11	61392360	61802711	410351	True	0.388799	28.989250713236245	0.19594357608782975
11q13_FADS1_HDL	TMEM223	11	62792006	61802711	989295	True	1.308869	12.658668372863763	0.09180249610986922
11q13_FADS1_HDL	TMEM258	11	61792802	61802711	9909	True	1.715093	14.322850392070286	0.9098435978855236
11q13_FADS1_HDL	TTC9C	11	62728069	61802711	925358	True	2.856213	34.20040170777959	0.0975269125515186
11q13_FADS1_HDL	TUT1	11	62591637	61802711	788926	True	1.676579	5.380541431005684	0.11249530332108634
11q13_FADS1_HDL	UBXN1	11	62679117	61802711	876406	True	1.436598	16.962613347417623	0.10241641284465683
11q13_FADS1_HDL	UQCC3	11	62670273	61802711	867562	True	1.291506	19.438188100320254	0.10335255001746657
11q13_FADS1_HDL	VPS37C	11	61161615	61802711	641096	True	1.339333	39.2381360331116	0.1349352850372961
11q13_FADS1_HDL	VWCE	11	61295316	61802711	507395	True	1.019815	18.516706610877392	0.16463750936375834
11q13_FADS1_HDL	ZBTB3	11	62754184	61802711	951473	True	1.396864	5.407753272403729	0.09510467696269899
11q13_FADS1_HDL	ZP1	11	60867562	61802711	935149	True	1.611596	10.20558864131992	0.09660445018060201
16q13_CETP_HDL	ADGRG1	16	57610652	56959412	651240	True	1.482495	13.46553093636718	0.13311325275544433
16q13_CETP_HDL	ADGRG3	16	57668277	56959412	708865	True	0.869758	33.63863863651425	0.12363002478781995
16q13_CETP_HDL	ADGRG5	16	57542643	56959412	583231	True	1.145584	15.773227442289308	0.14636338222358178
16q13_CETP_HDL	AMFR	16	56425545	56959412	533867	True	0.546893	15.365208458707087	0.15776180176598562
16q13_CETP_HDL	ARL2BP	16	57245259	56959412	285847	True	1.126905	5.705121720299309	0.25917008555204524
16q13_CETP_HDL	BBS2	16	56582667	56959412	376745	True	0.580922	100.69380665796128	0.20975573944142045
16q13_CETP_HDL	CCDC102A	16	57536571	56959412	577159	True	1.144608	39.96373050425719	0.14767580435318736
16q13_CETP_HDL	CCL17	16	57404767	56959412	445355	True	0.232547	8.266269225697538	0.1833667977739271
16q13_CETP_HDL	CCL22	16	57358783	56959412	399371	True	0.789166	5.276998563251095	0.20025191691147462
16q13_CETP_HDL	CETP	16	56961923	56959412	2511	True	0.578828	11.60665999357965	0.975505067748827
16q13_CETP_HDL	CIAPIN1	16	57447420	56959412	488008	True	1.003701	30.62821383610143	0.17006571339165452
16q13_CETP_HDL	COQ9	16	57447425	56959412	488013	True	1.003701	22.594822745309838	0.1700642672866076
16q13_CETP_HDL	CPNE2	16	57092583	56959412	133171	True	0.548151	34.868734303219966	0.4288697994175948
16q13_CETP_HDL	CX3CL1	16	57372477	56959412	413065	True	1.239236	8.446018722311386	0.1949070780505394
16q13_CETP_HDL	DOK4	16	57487327	56959412	527915	True	0.548433	25.01600676959054	0.15925722430583758
16q13_CETP_HDL	DRC7	16	57694793	56959412	735381	True	1.634706	82.6842919888802	0.11970585876384549
16q13_CETP_HDL	GNAO1	16	56191390	56959412	768022	True	0.418722	70.20699232957185	0.11520445334334843
16q13_CETP_HDL	HERPUD1	16	56932142	56959412	27270	True	2.283591	18.50413803602364	0.7857311228097745
16q13_CETP_HDL	KATNB1	16	57735739	56959412	776327	True	1.429472	9.976299069645153	0.11411265429457268
16q13_CETP_HDL	KIFC3	16	57863053	56959412	903641	True	0.537967	36.20845952075084	0.09963722087878037
16q13_CETP_HDL	MT1A	16	56638666	56959412	320746	True	0.672974	26.8342038798374	0.23767308542446036
16q13_CETP_HDL	MT1B	16	56651886	56959412	307526	True	0.619541	17.745005049488405	0.2453831166600413
16q13_CETP_HDL	MT1E	16	56625475	56959412	333937	True	1.345648	66.89313964237613	0.2304481987016548
16q13_CETP_HDL	MT1F	16	56657731	56959412	301681	True	1.086763	7.327352691448024	0.2489537717741193
16q13_CETP_HDL	MT1G	16	56668065	56959412	291347	True	0.494985	31.1972153319928	0.25552770303592465
16q13_CETP_HDL	MT1H	16	56669814	56959412	289598	True	0.448586	9.07767685281078	0.2566748289262265
16q13_CETP_HDL	MT1M	16	56632659	56959412	326753	True	0.83897	11.627424889910708	0.23432758527766648
16q13_CETP_HDL	MT1X	16	56682470	56959412	276942	True	0.86865	57.23369499624178	0.2652928036674077
16q13_CETP_HDL	MT2A	16	56608584	56959412	350828	True	2.552037	8.426300080567364	0.22181408430709715
16q13_CETP_HDL	MT3	16	56589074	56959412	370338	True	0.608121	19.78136210368162	0.21261305699305605
16q13_CETP_HDL	MT4	16	56565073	56959412	394339	True	0.220778	92.17430131653772	0.20229033112904302
16q13_CETP_HDL	NLRC5	16	56989485	56959412	30073	True	0.785848	62.16353979291635	0.7687990589899518
16q13_CETP_HDL	NUDT21	16	56452199	56959412	507213	True	0.97958	61.36201921505149	0.16468685617732165
16q13_CETP_HDL	NUP93	16	56730118	56959412	229294	True	0.400999	15.386401281993496	0.3036799941693441
16q13_CETP_HDL	OGFOD1	16	56451521	56959412	507891	True	0.97958	48.1383676300451	0.16450317573380754
16q13_CETP_HDL	PLLP	16	57284672	56959412	325260	True	0.63632	54.96234247104429	0.2351502610167897
16q13_CETP_HDL	POLR2C	16	57462660	56959412	503248	True	0.835754	27.547229461014677	0.16576930217754557
16q13_CETP_HDL	PSME3IP1	16	57186116	56959412	226704	True	0.0	60.15591691244656	0.30608746755472843
16q13_CETP_HDL	RP11-413H22.3	16	56501497	56959412	457915	True	0.0	0.0	0.1792387729313605
16q13_CETP_HDL	RSPRY1	16	57186137	56959412	226725	True	1.177378	25.3254796340503	0.30606779401637463
16q13_CETP_HDL	SLC12A3	16	56865207	56959412	94205	True	0.983394	12.68477930179221	0.5149198012409567
6p22_HLA_T1D	ABHD16A	6	31703356	32604372	901016	True	2.46168	15.136908626977764	0.09989850312082924
6p22_HLA_T1D	AGER	6	32184322	32604372	420050	True	3.736836	45.15445424710095	0.19228920296125374
6p22_HLA_T1D	AGPAT1	6	32178096	32604372	426276	True	2.959466	22.67922869668069	0.1900143650860005
6p22_HLA_T1D	AIF1	6	31615217	32604372	989155	True	3.433546	15.086799359252838	0.09181429640409308
6p22_HLA_T1D	APOM	6	31652416	32604372	951956	True	3.528185	16.56416996214904	0.09506101015631832
6p22_HLA_T1D	ATF6B	6	32128253	32604372	476119	True	0.962043	65.93476771041549	0.17357525094641907
6p22_HLA_T1D	B3GALT4	6	33277123	32604372	672751	True	1.563745	12.347816534686729	0.12940779112547252
6p22_HLA_T1D	BAG6	6	31652705	32604372	951667	True	3.528185	78.73414253179364	0.09508713309441107
6p22_HLA_T1D	BAK1	6	33580293	32604372	975921	True	0.683302	159.31007787777932	0.09294362690197515
6p22_HLA_T1D	BRD2	6	32968594	32604372	364222	True	6.545112	14.1588245491856	0.21541417683780606
6p22_HLA_T1D	BTNL2	6	32407128	32604372	197244	True	0.252324	12.509305670833005	0.3364239480023146
6p22_HLA_T1D	C2	6	31897785	32604372	706587	True	0.292527	9.14350251310011	0.1239791863741915
6p22_HLA_T1D	C4A	6	31982057	32604372	622315	True	2.154647	48.97928247680655	0.13844375376393955
6p22_HLA_T1D	C4B	6	32014795	32604372	589577	True	0.0	37.73206130438968	0.14501643761320346
6p22_HLA_T1D	C6orf47	6	31660778	32604372	943594	True	3.536939	5.805921558804989	0.09582270499830393
6p22_HLA_T1D	CFB	6	31945650	32604372	658722	True	0.817175	8.574038867947655	0.1318005804497563
6p22_HLA_T1D	CLIC1	6	31739763	32604372	864609	True	2.784744	9.29382692036646	0.10366894772907988
6p22_HLA_T1D	COL11A2	6	33192499	32604372	588127	True	2.145483	34.37355081596293	0.14532201177980228
6p22_HLA_T1D	CSNK2B	6	31665227	32604372	939145	True	2.205964	15.002222315220855	0.09623296075138695
6p22_HLA_T1D	CUTA	6	33418317	32604372	813945	True	2.37586	19.705498502622444	0.10941577447220566
6p22_HLA_T1D	CYP21A2	6	32038327	32604372	566045	True	0.655359	32.70516356886298	0.1501400055551802
6p22_HLA_T1D	DAXX	6	33323016	32604372	718644	True	1.937404	113.72775215819992	0.12215321922593947
6p22_HLA_T1D	DDAH2	6	31730617	32604372	873755	True	1.680627	15.716773422076011	0.1026952364814558
6p22_HLA_T1D	DXO	6	31972290	32604372	632082	True	2.464316	24.300875414342265	0.13659672003955842
6p22_HLA_T1D	EGFL8	6	32164595	32604372	439777	True	0.869371	8.538150457855888	0.18526169140219015
6p22_HLA_T1D	EHMT2	6	31897687	32604372	706685	True	0.214553	13.910172574196125	0.12396412478228802
6p22_HLA_T1D	FKBPL	6	32130288	32604372	474084	True	0.962043	12.89575536916774	0.17419053657652886
6p22_HLA_T1D	GPANK1	6	31666283	32604372	938089	True	2.205964	29.88540235835318	0.09633085409825168
6p22_HLA_T1D	GPSM3	6	32195523	32604372	408849	True	3.102106	8.888038874761131	0.1965219544501414
6p22_HLA_T1D	HLA-DMA	6	32969094	32604372	364722	True	2.549766	96.84060126388611	0.21518241012906641
6p22_HLA_T1D	HLA-DMB	6	32941028	32604372	336656	True	1.447156	52.85543513215709	0.22901322780403796
6p22_HLA_T1D	HLA-DOA	6	33009591	32604372	405219	True	0.615105	27.582870562705928	0.19793396527050644
6p22_HLA_T1D	HLA-DOB	6	32820466	32604372	216094	True	1.254734	98.3781769143187	0.3163615886413535
6p22_HLA_T1D	HLA-DPA1	6	33080775	32604372	476403	True	0.888421	57.2401177045567	0.17348972854062175
6p22_HLA_T1D	HLA-DPB1	6	33075990	32604372	471618	True	1.367794	35.79378958558971	0.17494200672477075
6p22_HLA_T1D	HLA-DQA1	6	32628179	32604372	23807	True	0.760905	88.24777325901383	0.8077087725249784
6p22_HLA_T1D	HLA-DQA2	6	32741391	32604372	137019	True	0.247674	137.00625436225644	0.4219071044937326
6p22_HLA_T1D	HLA-DQB1	6	32668383	32604372	64011	True	0.0	190.31120122565267	0.6097152020291322
6p22_HLA_T1D	HLA-DQB2	6	32763532	32604372	159160	True	0.249155	169.9103739152826	0.3858620157431703
6p22_HLA_T1D	HLA-DRA	6	32439878	32604372	164494	True	1.979966	20.690759595117218	0.3780804101416289
6p22_HLA_T1D	HLA-DRB1	6	32589848	32604372	14524	True	0.0	61.31531259234238	0.8731794209074081
6p22_HLA_T1D	HLA-DRB5	6	32530287	32604372	74085	True	1.093242	161.6972557573534	0.5744320303300112
6p22_HLA_T1D	HSD17B8	6	33204655	32604372	600283	True	2.234109	34.85512080374141	0.14279941109522865
6p22_HLA_T1D	HSPA1A	6	31815543	32604372	788829	True	2.328394	6.574733220295386	0.11250758019821586
6p22_HLA_T1D	HSPA1B	6	31827738	32604372	776634	True	1.792747	6.038633018125242	0.11407269168204748
6p22_HLA_T1D	HSPA1L	6	31815283	32604372	789089	True	2.328394	6.694371372598276	0.11247467913785911
6p22_HLA_T1D	KIFC1	6	33391823	32604372	787451	True	1.272273	8.502551997599998	0.11268227766941498
6p22_HLA_T1D	LSM2	6	31806966	32604372	797406	True	1.171706	14.608694311857093	0.11143228371550892
6p22_HLA_T1D	LY6G5B	6	31670167	32604372	934205	True	1.65039	48.42305198302368	0.09669262863745581
6p22_HLA_T1D	LY6G5C	6	31684040	32604372	920332	True	0.795849	118.89456135197727	0.09800731526601146
6p22_HLA_T1D	LY6G6C	6	31721746	32604372	882626	True	0.575743	52.31257806498591	0.10176811930480163
6p22_HLA_T1D	LY6G6D	6	31715356	32604372	889016	True	1.195017	7.960391582470817	0.10111059881741044
6p22_HLA_T1D	LY6G6E	6	31714065	32604372	890307	True	1.194387	11.425201577593356	0.1009787873861338
6p22_HLA_T1D	LY6G6F	6	31706866	32604372	897506	True	2.46168	8.309281308532979	0.10025002355875555
6p22_HLA_T1D	LY6G6F-LY6G6D	6	31706904	32604372	897468	True	0.0	0.0	0.10025384272979183
6p22_HLA_T1D	MPIG6B	6	31718594	32604372	885778	True	1.573237	20.58572542578424	0.10144271834023481
6p22_HLA_T1D	MSH5	6	31739677	32604372	864695	True	3.336589	10.359730295926674	0.1036597059174143
6p22_HLA_T1D	MSH5-SAPCD1	6	31740020	32604372	864352	True	3.336589	0.0	0.10369657552428987
6p22_HLA_T1D	NELFE	6	31959038	32604372	645334	True	1.814765	28.79548119247096	0.13416803741678227
6p22_HLA_T1D	NEU1	6	31862905	32604372	741467	True	2.136165	11.753796958162118	0.11884007334809325
6p22_HLA_T1D	NOTCH4	6	32224067	32604372	380305	True	0.217636	112.51657818006946	0.20820103892318423
6p22_HLA_T1D	PBX2	6	32190202	32604372	414170	True	3.105	13.749650759298108	0.19448820429040978
6p22_HLA_T1D	PFDN6	6	33289302	32604372	684930	True	1.303468	5.620380888000018	0.12739989553208567
6p22_HLA_T1D	PHF1	6	33410399	32604372	806027	True	2.307205	6.165208746270194	0.11037198670679793
6p22_HLA_T1D	PPT2	6	32153441	32604372	450931	True	1.661124	12.534697470711814	0.181510933311068
6p22_HLA_T1D	PPT2-EGFL8	6	32153845	32604372	450527	True	1.661124	0.0	0.1816441337118797
6p22_HLA_T1D	PRRC2A	6	31620715	32604372	983657	True	3.432625	23.484551390403883	0.09228012184667289
6p22_HLA_T1D	PRRT1	6	32153083	32604372	451289	True	1.035623	38.60770059930391	0.1813930624409339
6p22_HLA_T1D	PSMB8	6	32844679	32604372	240307	True	2.602259	12.182775192638708	0.2938523157031739
6p22_HLA_T1D	PSMB9	6	32844136	32604372	239764	True	1.691722	78.54827955769696	0.294321941112066
6p22_HLA_T1D	RGL2	6	33298942	32604372	694570	True	2.539305	17.038380552227906	0.12585423562429993
6p22_HLA_T1D	RING1	6	33208500	32604372	604128	True	1.543832	8.032871076709636	0.14201963279403743
6p22_HLA_T1D	RNF5	6	32178405	32604372	425967	True	3.731912	52.08913077326085	0.19012599649787915
6p22_HLA_T1D	RPS18	6	33272075	32604372	667703	True	1.563471	114.26125986131362	0.13025870681761045
6p22_HLA_T1D	RXRB	6	33200665	32604372	596293	True	2.234109	16.335372125142975	0.14361770116890446
6p22_HLA_T1D	SAPCD1	6	31762996	32604372	841376	True	0.815663	8.754277638323977	0.10622747977428786
6p22_HLA_T1D	SKIV2L	6	31959117	32604372	645255	True	1.814955	124.09664734429576	0.13418225976343667
6p22_HLA_T1D	SLC39A7	6	33200445	32604372	596073	True	2.234109	7.292216135472144	0.1436630928077946
6p22_HLA_T1D	SLC44A4	6	31879046	32604372	725326	True	1.44698	22.527367861505763	0.12116424297792629
6p22_HLA_T1D	SMIM40	6	33329279	32604372	724907	True	0.0	0.0	0.12122578666443612
6p22_HLA_T1D	STK19	6	31971091	32604372	633281	True	0.0	29.40309296172245	0.13637336846311304
6p22_HLA_T1D	SYNGAP1	6	33419661	32604372	815289	True	2.37586	7.062242459608917	0.10925510958833769
6p22_HLA_T1D	TAP1	6	32853816	32604372	249444	True	1.691722	20.525023657410564	0.28616888542942504
6p22_HLA_T1D	TAP2	6	32838770	32604372	234398	True	2.410658	45.37672175760169	0.299044850746715
6p22_HLA_T1D	TAPBP	6	33314387	32604372	710015	True	2.187835	45.3804663343339	0.1234545039289396
6p22_HLA_T1D	TNXB	6	32115334	32604372	489038	True	0.744611	16.68619603100585	0.16976833413124448
6p22_HLA_T1D	TSBP1	6	32371912	32604372	232460	True	0.0	10.55911294792376	0.3007880647295915
6p22_HLA_T1D	VARS1	6	31795752	32604372	808620	True	0.0	5.314728628607385	0.11005700953093703
6p22_HLA_T1D	VPS52	6	33272047	32604372	667675	True	1.563471	11.113011531560188	0.13026345784348844
6p22_HLA_T1D	VWA7	6	31777328	32604372	827044	True	1.255305	30.12374866458308	0.1078697451253662
6p22_HLA_T1D	WDR46	6	33289247	32604372	684875	True	1.303512	20.04512773782266	0.127408823060997
6p22_HLA_T1D	XXbac-BPG116M5.17	6	31927698	32604372	676674	True	0.0	0.0	0.1287541491024548
6p22_HLA_T1D	XXbac-BPG181M17.5	6	32953122	32604372	348750	True	0.0	0.0	0.22284122562674097
6p22_HLA_T1D	XXbac-BPG185D15.13	6	33329286	32604372	724914	True	0.0	0.0	0.1212247579747707
6p22_HLA_T1D	XXbac-BPG246D15.9	6	32838822	32604372	234450	True	0.0	0.0	0.2989983555090447
6p22_HLA_T1D	XXbac-BPG300A18.14	6	32154373	32604372	449999	True	0.0	0.0	0.18181851239729527
6p22_HLA_T1D	XXbac-BPG32J3.20	6	31714072	32604372	890300	True	0.0	0.0	0.10097950116126427
6p22_HLA_T1D	XXbac-BPG32J3.22	6	31666102	32604372	938270	True	0.0	0.0	0.0963140608897493
6p22_HLA_T1D	ZBTB12	6	31902086	32604372	702286	True	0.214599	63.9084526217187	0.12464383025504622
6p22_HLA_T1D	ZBTB22	6	33317942	32604372	713570	True	1.785278	12.23953604946537	0.1229150534065907
6p22_HLA_T1D	ZBTB9	6	33453970	32604372	849598	True	0.844785	0.0	0.10530771968769943
11p15_INS_T1D	ASCL2	11	2270588	2159842	110746	True	0.750152	11.301940361795426	0.47450485418465826
11p15_INS_T1D	BRSK2	11	1389899	2159842	769943	True	0.905706	19.90556730619903	0.11495005994645627
11p15_INS_T1D	C11orf21	11	2303049	2159842	143207	True	2.288665	45.83430469306376	0.41117237579510457
11p15_INS_T1D	CARS1	11	3057613	2159842	897771	True	0.0	12.329761570826626	0.10022339795403955
11p15_INS_T1D	CD81	11	2376177	2159842	216335	True	1.227378	25.076507809978978	0.316120568384782
11p15_INS_T1D	CDKN1C	11	2885775	2159842	725933	True	0.997018	11.490794788547303	0.12107519617208659
11p15_INS_T1D	CTSD	11	1764573	2159842	395269	True	1.797964	9.309200758311956	0.20191047693273753
11p15_INS_T1D	DUSP8	11	1572271	2159842	587571	True	2.648557	8.98446421493956	0.14543952551809194
11p15_INS_T1D	IFITM10	11	1750595	2159842	409247	True	2.106956	12.658658477819507	0.19636836348569556
